respondent,INT_raw,BE_raw,z_INT,z_BE,GAP
344,2.333333333333333,1.75,-2.0365330038601486,-2.7035678282148496,0.6670348243547011
345,2.0,2.0,-2.4723189246714776,-2.372019649029057,-0.10029927564242058
346,2.6666666666666665,2.5,-1.6007470830488193,-1.7089232906574723,0.10817620760865299
347,2.333333333333333,1.75,-2.0365330038601486,-2.7035678282148496,0.6670348243547011
348,2.0,2.25,-2.4723189246714776,-2.040471469843265,-0.43184745482821274
349,1.6666666666666667,1.5,-2.9081048454828062,-3.0351160074006422,0.127011161917836
350,2.333333333333333,1.75,-2.0365330038601486,-2.7035678282148496,0.6670348243547011
351,2.0,2.0,-2.4723189246714776,-2.372019649029057,-0.10029927564242058
352,2.333333333333333,1.75,-2.0365330038601486,-2.7035678282148496,0.6670348243547011
353,1.6666666666666667,2.25,-2.9081048454828062,-2.040471469843265,-0.8676333756395413
354,5.0,3.25,1.4497543626304852,-0.7142787531000948,2.16403311573058
355,4.0,3.25,0.14239660019649758,-0.7142787531000948,0.8566753532965924
356,4.0,3.0,0.14239660019649758,-1.0458269322858873,1.1882235324823849
357,3.333333333333333,3.0,-0.7291752414261612,-1.0458269322858873,0.3166516908597261
358,3.333333333333333,3.25,-0.7291752414261612,-0.7142787531000948,-0.014896488326066382
359,4.0,3.75,0.14239660019649758,-0.05118239472850978,0.19357899492500735
360,4.0,3.5,0.14239660019649758,-0.38273057391430226,0.5251271741107999
361,4.333333333333333,3.75,0.5781825210078264,-0.05118239472850978,0.6293649157363362
362,3.6666666666666665,3.5,-0.2933893206148318,-0.38273057391430226,0.08934125329947046
363,4.333333333333333,4.75,0.5781825210078264,1.2750103220146602,-0.6968278010068338
364,5.0,5.0,1.4497543626304852,1.6065585012004526,-0.15680413856996744
365,4.0,4.5,0.14239660019649758,0.9434621428288676,-0.8010655426323701
366,3.6666666666666665,3.5,-0.2933893206148318,-0.38273057391430226,0.08934125329947046
367,3.6666666666666665,3.5,-0.2933893206148318,-0.38273057391430226,0.08934125329947046
368,4.0,3.75,0.14239660019649758,-0.05118239472850978,0.19357899492500735
369,3.333333333333333,3.25,-0.7291752414261612,-0.7142787531000948,-0.014896488326066382
370,4.0,3.0,0.14239660019649758,-1.0458269322858873,1.1882235324823849
371,3.6666666666666665,5.0,-0.2933893206148318,1.6065585012004526,-1.8999478218152843
372,3.6666666666666665,3.25,-0.2933893206148318,-0.7142787531000948,0.420889432485263
373,4.0,2.75,0.14239660019649758,-1.3773751114716797,1.5197717116681773
374,3.0,3.0,-1.16496116223749,-1.0458269322858873,-0.11913422995160272
375,3.0,3.25,-1.16496116223749,-0.7142787531000948,-0.4506824091373952
376,4.666666666666667,4.5,1.0139684418191564,0.9434621428288676,0.07050629899028871
377,4.666666666666667,3.0,1.0139684418191564,-1.0458269322858873,2.0597953741050437
378,3.333333333333333,3.5,-0.7291752414261612,-0.38273057391430226,-0.34644466751185893
379,3.6666666666666665,4.0,-0.2933893206148318,0.2803657844572827,-0.5737551050721146
380,4.666666666666667,3.75,1.0139684418191564,-0.05118239472850978,1.065150836547666
381,4.333333333333333,4.75,0.5781825210078264,1.2750103220146602,-0.6968278010068338
382,4.666666666666667,4.25,1.0139684418191564,0.6119139636430752,0.4020544781760812
383,5.0,4.0,1.4497543626304852,0.2803657844572827,1.1693885781732025
384,4.0,3.25,0.14239660019649758,-0.7142787531000948,0.8566753532965924
385,3.6666666666666665,3.75,-0.2933893206148318,-0.05118239472850978,-0.24220692588632203
386,4.0,4.0,0.14239660019649758,0.2803657844572827,-0.13796918426078514
387,5.0,4.0,1.4497543626304852,0.2803657844572827,1.1693885781732025
388,4.666666666666667,4.0,1.0139684418191564,0.2803657844572827,0.7336026573618737
389,4.666666666666667,4.0,1.0139684418191564,0.2803657844572827,0.7336026573618737
390,4.666666666666667,5.0,1.0139684418191564,1.6065585012004526,-0.5925900593812963
391,4.666666666666667,4.75,1.0139684418191564,1.2750103220146602,-0.2610418801955039
392,3.333333333333333,3.25,-0.7291752414261612,-0.7142787531000948,-0.014896488326066382
393,3.6666666666666665,4.0,-0.2933893206148318,0.2803657844572827,-0.5737551050721146
394,3.6666666666666665,3.5,-0.2933893206148318,-0.38273057391430226,0.08934125329947046
395,2.0,3.25,-2.4723189246714776,-0.7142787531000948,-1.7580401715713827
396,3.0,3.0,-1.16496116223749,-1.0458269322858873,-0.11913422995160272
397,3.6666666666666665,3.75,-0.2933893206148318,-0.05118239472850978,-0.24220692588632203
398,3.6666666666666665,4.75,-0.2933893206148318,1.2750103220146602,-1.5683996426294922
399,3.333333333333333,3.0,-0.7291752414261612,-1.0458269322858873,0.3166516908597261
400,4.333333333333333,4.0,0.5781825210078264,0.2803657844572827,0.2978167365505437
401,4.333333333333333,4.0,0.5781825210078264,0.2803657844572827,0.2978167365505437
402,4.333333333333333,4.0,0.5781825210078264,0.2803657844572827,0.2978167365505437
403,3.0,3.0,-1.16496116223749,-1.0458269322858873,-0.11913422995160272
404,3.333333333333333,3.25,-0.7291752414261612,-0.7142787531000948,-0.014896488326066382
405,4.0,3.75,0.14239660019649758,-0.05118239472850978,0.19357899492500735
406,4.0,3.75,0.14239660019649758,-0.05118239472850978,0.19357899492500735
407,4.333333333333333,3.75,0.5781825210078264,-0.05118239472850978,0.6293649157363362
408,3.0,3.0,-1.16496116223749,-1.0458269322858873,-0.11913422995160272
409,5.0,5.0,1.4497543626304852,1.6065585012004526,-0.15680413856996744
410,5.0,4.5,1.4497543626304852,0.9434621428288676,0.5062922198016175
411,3.0,3.0,-1.16496116223749,-1.0458269322858873,-0.11913422995160272
412,4.333333333333333,3.5,0.5781825210078264,-0.38273057391430226,0.9609130949221287
413,4.0,4.0,0.14239660019649758,0.2803657844572827,-0.13796918426078514
414,4.666666666666667,3.25,1.0139684418191564,-0.7142787531000948,1.728247194919251
415,4.0,4.0,0.14239660019649758,0.2803657844572827,-0.13796918426078514
416,4.0,3.25,0.14239660019649758,-0.7142787531000948,0.8566753532965924
417,4.666666666666667,3.75,1.0139684418191564,-0.05118239472850978,1.065150836547666
418,4.0,4.25,0.14239660019649758,0.6119139636430752,-0.4695173634465776
419,4.666666666666667,4.0,1.0139684418191564,0.2803657844572827,0.7336026573618737
420,4.666666666666667,4.0,1.0139684418191564,0.2803657844572827,0.7336026573618737
421,4.0,3.25,0.14239660019649758,-0.7142787531000948,0.8566753532965924
422,4.0,4.0,0.14239660019649758,0.2803657844572827,-0.13796918426078514
423,5.0,4.25,1.4497543626304852,0.6119139636430752,0.83784039898741
424,4.333333333333333,4.0,0.5781825210078264,0.2803657844572827,0.2978167365505437
425,4.0,3.5,0.14239660019649758,-0.38273057391430226,0.5251271741107999
426,5.0,3.0,1.4497543626304852,-1.0458269322858873,2.4955812949163727
427,3.333333333333333,4.0,-0.7291752414261612,0.2803657844572827,-1.0095410258834439
428,3.333333333333333,3.75,-0.7291752414261612,-0.05118239472850978,-0.6779928466976514
429,5.0,3.75,1.4497543626304852,-0.05118239472850978,1.500936757358995
430,3.333333333333333,3.5,-0.7291752414261612,-0.38273057391430226,-0.34644466751185893
431,3.6666666666666665,2.5,-0.2933893206148318,-1.7089232906574723,1.4155339700426404
432,3.0,3.0,-1.16496116223749,-1.0458269322858873,-0.11913422995160272
433,3.6666666666666665,2.75,-0.2933893206148318,-1.3773751114716797,1.0839857908568478
434,4.666666666666667,3.5,1.0139684418191564,-0.38273057391430226,1.3966990157334587
435,4.666666666666667,4.5,1.0139684418191564,0.9434621428288676,0.07050629899028871
436,4.333333333333333,3.25,0.5781825210078264,-0.7142787531000948,1.292461274107921
437,3.6666666666666665,3.0,-0.2933893206148318,-1.0458269322858873,0.7524376116710555
438,3.6666666666666665,3.0,-0.2933893206148318,-1.0458269322858873,0.7524376116710555
439,3.333333333333333,3.0,-0.7291752414261612,-1.0458269322858873,0.3166516908597261
440,3.6666666666666665,3.25,-0.2933893206148318,-0.7142787531000948,0.420889432485263
441,3.333333333333333,2.5,-0.7291752414261612,-1.7089232906574723,0.9797480492313111
442,3.6666666666666665,2.75,-0.2933893206148318,-1.3773751114716797,1.0839857908568478
443,3.333333333333333,3.25,-0.7291752414261612,-0.7142787531000948,-0.014896488326066382
444,3.333333333333333,3.75,-0.7291752414261612,-0.05118239472850978,-0.6779928466976514
445,3.6666666666666665,2.75,-0.2933893206148318,-1.3773751114716797,1.0839857908568478
446,3.6666666666666665,3.0,-0.2933893206148318,-1.0458269322858873,0.7524376116710555
447,3.6666666666666665,3.0,-0.2933893206148318,-1.0458269322858873,0.7524376116710555
448,4.0,3.25,0.14239660019649758,-0.7142787531000948,0.8566753532965924
449,3.6666666666666665,3.0,-0.2933893206148318,-1.0458269322858873,0.7524376116710555
450,3.6666666666666665,3.0,-0.2933893206148318,-1.0458269322858873,0.7524376116710555
451,3.6666666666666665,2.75,-0.2933893206148318,-1.3773751114716797,1.0839857908568478
452,3.6666666666666665,3.0,-0.2933893206148318,-1.0458269322858873,0.7524376116710555
453,3.6666666666666665,3.25,-0.2933893206148318,-0.7142787531000948,0.420889432485263
454,4.666666666666667,4.75,1.0139684418191564,1.2750103220146602,-0.2610418801955039
455,3.333333333333333,4.0,-0.7291752414261612,0.2803657844572827,-1.0095410258834439
456,3.333333333333333,3.5,-0.7291752414261612,-0.38273057391430226,-0.34644466751185893
457,4.333333333333333,4.0,0.5781825210078264,0.2803657844572827,0.2978167365505437
458,3.333333333333333,3.0,-0.7291752414261612,-1.0458269322858873,0.3166516908597261
459,2.6666666666666665,2.75,-1.6007470830488193,-1.3773751114716797,-0.22337197157713962
460,4.333333333333333,3.75,0.5781825210078264,-0.05118239472850978,0.6293649157363362
461,3.333333333333333,4.0,-0.7291752414261612,0.2803657844572827,-1.0095410258834439
462,4.0,3.75,0.14239660019649758,-0.05118239472850978,0.19357899492500735
463,3.333333333333333,2.75,-0.7291752414261612,-1.3773751114716797,0.6481998700455185
464,2.6666666666666665,2.5,-1.6007470830488193,-1.7089232906574723,0.10817620760865299
465,2.333333333333333,2.0,-2.0365330038601486,-2.372019649029057,0.33548664516890847
466,3.333333333333333,3.25,-0.7291752414261612,-0.7142787531000948,-0.014896488326066382
467,3.6666666666666665,3.5,-0.2933893206148318,-0.38273057391430226,0.08934125329947046
468,3.0,3.0,-1.16496116223749,-1.0458269322858873,-0.11913422995160272
469,4.666666666666667,3.75,1.0139684418191564,-0.05118239472850978,1.065150836547666
470,4.0,3.5,0.14239660019649758,-0.38273057391430226,0.5251271741107999
471,3.6666666666666665,2.75,-0.2933893206148318,-1.3773751114716797,1.0839857908568478
472,3.333333333333333,3.25,-0.7291752414261612,-0.7142787531000948,-0.014896488326066382
473,4.0,4.0,0.14239660019649758,0.2803657844572827,-0.13796918426078514
474,4.0,4.0,0.14239660019649758,0.2803657844572827,-0.13796918426078514
475,4.333333333333333,3.75,0.5781825210078264,-0.05118239472850978,0.6293649157363362
476,3.333333333333333,3.5,-0.7291752414261612,-0.38273057391430226,-0.34644466751185893
477,4.0,4.25,0.14239660019649758,0.6119139636430752,-0.4695173634465776
478,4.333333333333333,3.75,0.5781825210078264,-0.05118239472850978,0.6293649157363362
479,5.0,4.0,1.4497543626304852,0.2803657844572827,1.1693885781732025
480,5.0,4.5,1.4497543626304852,0.9434621428288676,0.5062922198016175
481,3.333333333333333,3.75,-0.7291752414261612,-0.05118239472850978,-0.6779928466976514
482,5.0,5.0,1.4497543626304852,1.6065585012004526,-0.15680413856996744
483,4.0,4.0,0.14239660019649758,0.2803657844572827,-0.13796918426078514
484,5.0,5.0,1.4497543626304852,1.6065585012004526,-0.15680413856996744
485,4.0,4.0,0.14239660019649758,0.2803657844572827,-0.13796918426078514
486,4.666666666666667,5.0,1.0139684418191564,1.6065585012004526,-0.5925900593812963
487,3.6666666666666665,3.75,-0.2933893206148318,-0.05118239472850978,-0.24220692588632203
488,3.6666666666666665,3.5,-0.2933893206148318,-0.38273057391430226,0.08934125329947046
489,4.0,3.5,0.14239660019649758,-0.38273057391430226,0.5251271741107999
490,3.333333333333333,3.75,-0.7291752414261612,-0.05118239472850978,-0.6779928466976514
491,5.0,5.0,1.4497543626304852,1.6065585012004526,-0.15680413856996744
492,4.333333333333333,3.5,0.5781825210078264,-0.38273057391430226,0.9609130949221287
493,2.6666666666666665,2.5,-1.6007470830488193,-1.7089232906574723,0.10817620760865299
494,5.0,4.25,1.4497543626304852,0.6119139636430752,0.83784039898741
495,5.0,5.0,1.4497543626304852,1.6065585012004526,-0.15680413856996744
496,4.0,4.75,0.14239660019649758,1.2750103220146602,-1.1326137218181627
497,3.0,3.0,-1.16496116223749,-1.0458269322858873,-0.11913422995160272
498,5.0,5.0,1.4497543626304852,1.6065585012004526,-0.15680413856996744
499,4.0,4.0,0.14239660019649758,0.2803657844572827,-0.13796918426078514
500,3.6666666666666665,4.0,-0.2933893206148318,0.2803657844572827,-0.5737551050721146
501,1.0,1.0,-3.7796766871054652,-3.698212365772227,-0.08146432133323822
502,2.333333333333333,3.0,-2.0365330038601486,-1.0458269322858873,-0.9907060715742613
503,5.0,4.25,1.4497543626304852,0.6119139636430752,0.83784039898741
504,3.0,3.0,-1.16496116223749,-1.0458269322858873,-0.11913422995160272
505,4.666666666666667,4.75,1.0139684418191564,1.2750103220146602,-0.2610418801955039
506,4.0,4.0,0.14239660019649758,0.2803657844572827,-0.13796918426078514
507,3.333333333333333,3.0,-0.7291752414261612,-1.0458269322858873,0.3166516908597261
508,4.666666666666667,4.75,1.0139684418191564,1.2750103220146602,-0.2610418801955039
509,4.0,4.75,0.14239660019649758,1.2750103220146602,-1.1326137218181627
510,5.0,4.0,1.4497543626304852,0.2803657844572827,1.1693885781732025
511,4.0,4.5,0.14239660019649758,0.9434621428288676,-0.8010655426323701
512,2.6666666666666665,3.25,-1.6007470830488193,-0.7142787531000948,-0.8864683299487245
513,4.0,3.75,0.14239660019649758,-0.05118239472850978,0.19357899492500735
514,3.333333333333333,2.25,-0.7291752414261612,-2.040471469843265,1.3112962284171037
515,4.0,3.5,0.14239660019649758,-0.38273057391430226,0.5251271741107999
516,4.666666666666667,4.0,1.0139684418191564,0.2803657844572827,0.7336026573618737
517,5.0,3.25,1.4497543626304852,-0.7142787531000948,2.16403311573058
518,3.6666666666666665,3.75,-0.2933893206148318,-0.05118239472850978,-0.24220692588632203
519,5.0,4.25,1.4497543626304852,0.6119139636430752,0.83784039898741
520,4.666666666666667,4.25,1.0139684418191564,0.6119139636430752,0.4020544781760812
521,4.0,4.0,0.14239660019649758,0.2803657844572827,-0.13796918426078514
522,2.333333333333333,3.0,-2.0365330038601486,-1.0458269322858873,-0.9907060715742613
523,3.6666666666666665,2.75,-0.2933893206148318,-1.3773751114716797,1.0839857908568478
524,4.333333333333333,3.75,0.5781825210078264,-0.05118239472850978,0.6293649157363362
525,2.6666666666666665,3.5,-1.6007470830488193,-0.38273057391430226,-1.218016509134517
526,4.0,3.5,0.14239660019649758,-0.38273057391430226,0.5251271741107999
527,4.0,4.5,0.14239660019649758,0.9434621428288676,-0.8010655426323701
528,3.0,2.75,-1.16496116223749,-1.3773751114716797,0.21241394923418966
529,3.6666666666666665,3.0,-0.2933893206148318,-1.0458269322858873,0.7524376116710555
530,4.0,3.0,0.14239660019649758,-1.0458269322858873,1.1882235324823849
531,3.333333333333333,4.0,-0.7291752414261612,0.2803657844572827,-1.0095410258834439
532,4.333333333333333,4.25,0.5781825210078264,0.6119139636430752,-0.03373144263524874
533,4.0,3.5,0.14239660019649758,-0.38273057391430226,0.5251271741107999
534,3.6666666666666665,3.5,-0.2933893206148318,-0.38273057391430226,0.08934125329947046
535,3.333333333333333,3.25,-0.7291752414261612,-0.7142787531000948,-0.014896488326066382
536,4.666666666666667,3.75,1.0139684418191564,-0.05118239472850978,1.065150836547666
537,3.333333333333333,4.25,-0.7291752414261612,0.6119139636430752,-1.3410892050692365
538,3.6666666666666665,3.75,-0.2933893206148318,-0.05118239472850978,-0.24220692588632203
539,4.333333333333333,4.0,0.5781825210078264,0.2803657844572827,0.2978167365505437
540,3.333333333333333,3.5,-0.7291752414261612,-0.38273057391430226,-0.34644466751185893
541,4.333333333333333,3.75,0.5781825210078264,-0.05118239472850978,0.6293649157363362
542,3.6666666666666665,3.5,-0.2933893206148318,-0.38273057391430226,0.08934125329947046
543,4.0,3.75,0.14239660019649758,-0.05118239472850978,0.19357899492500735
544,4.0,3.5,0.14239660019649758,-0.38273057391430226,0.5251271741107999
545,4.333333333333333,5.0,0.5781825210078264,1.6065585012004526,-1.0283759801926262
546,5.0,5.0,1.4497543626304852,1.6065585012004526,-0.15680413856996744
547,5.0,5.0,1.4497543626304852,1.6065585012004526,-0.15680413856996744
548,5.0,5.0,1.4497543626304852,1.6065585012004526,-0.15680413856996744
549,5.0,5.0,1.4497543626304852,1.6065585012004526,-0.15680413856996744
550,5.0,5.0,1.4497543626304852,1.6065585012004526,-0.15680413856996744
551,5.0,5.0,1.4497543626304852,1.6065585012004526,-0.15680413856996744
552,2.0,4.0,-2.4723189246714776,0.2803657844572827,-2.7526847091287605
553,2.6666666666666665,3.0,-1.6007470830488193,-1.0458269322858873,-0.554920150762932
554,1.0,1.0,-3.7796766871054652,-3.698212365772227,-0.08146432133323822
555,2.0,4.0,-2.4723189246714776,0.2803657844572827,-2.7526847091287605
556,1.0,3.25,-3.7796766871054652,-0.7142787531000948,-3.0653979340053703
557,3.0,2.25,-1.16496116223749,-2.040471469843265,0.8755103076057749
558,3.0,2.0,-1.16496116223749,-2.372019649029057,1.207058486791567
559,2.0,3.75,-2.4723189246714776,-0.05118239472850978,-2.421136529942968
560,4.0,3.0,0.14239660019649758,-1.0458269322858873,1.1882235324823849
561,3.0,3.5,-1.16496116223749,-0.38273057391430226,-0.7822305883231877
562,1.6666666666666667,2.0,-2.9081048454828062,-2.372019649029057,-0.5360851964537492
563,2.0,3.0,-2.4723189246714776,-1.0458269322858873,-1.4264919923855903
564,1.0,1.0,-3.7796766871054652,-3.698212365772227,-0.08146432133323822
565,4.0,4.25,0.14239660019649758,0.6119139636430752,-0.4695173634465776
566,4.0,4.0,0.14239660019649758,0.2803657844572827,-0.13796918426078514
567,3.6666666666666665,3.5,-0.2933893206148318,-0.38273057391430226,0.08934125329947046
568,4.0,3.75,0.14239660019649758,-0.05118239472850978,0.19357899492500735
569,4.0,3.75,0.14239660019649758,-0.05118239472850978,0.19357899492500735
570,4.0,3.75,0.14239660019649758,-0.05118239472850978,0.19357899492500735
571,4.0,4.0,0.14239660019649758,0.2803657844572827,-0.13796918426078514
572,4.0,4.0,0.14239660019649758,0.2803657844572827,-0.13796918426078514
573,4.0,4.0,0.14239660019649758,0.2803657844572827,-0.13796918426078514
574,4.0,4.0,0.14239660019649758,0.2803657844572827,-0.13796918426078514
575,4.0,4.0,0.14239660019649758,0.2803657844572827,-0.13796918426078514
576,4.0,4.0,0.14239660019649758,0.2803657844572827,-0.13796918426078514
577,4.0,4.0,0.14239660019649758,0.2803657844572827,-0.13796918426078514
578,3.0,3.0,-1.16496116223749,-1.0458269322858873,-0.11913422995160272
579,4.0,4.0,0.14239660019649758,0.2803657844572827,-0.13796918426078514
580,4.0,4.0,0.14239660019649758,0.2803657844572827,-0.13796918426078514
581,4.0,4.0,0.14239660019649758,0.2803657844572827,-0.13796918426078514
582,4.0,4.0,0.14239660019649758,0.2803657844572827,-0.13796918426078514
583,4.0,4.0,0.14239660019649758,0.2803657844572827,-0.13796918426078514
584,4.0,4.0,0.14239660019649758,0.2803657844572827,-0.13796918426078514
585,4.0,4.0,0.14239660019649758,0.2803657844572827,-0.13796918426078514
586,3.333333333333333,3.75,-0.7291752414261612,-0.05118239472850978,-0.6779928466976514
587,4.0,3.25,0.14239660019649758,-0.7142787531000948,0.8566753532965924
588,4.0,3.75,0.14239660019649758,-0.05118239472850978,0.19357899492500735
589,4.0,3.75,0.14239660019649758,-0.05118239472850978,0.19357899492500735
590,4.0,3.5,0.14239660019649758,-0.38273057391430226,0.5251271741107999
591,3.6666666666666665,3.75,-0.2933893206148318,-0.05118239472850978,-0.24220692588632203
592,4.0,4.0,0.14239660019649758,0.2803657844572827,-0.13796918426078514
593,3.333333333333333,3.75,-0.7291752414261612,-0.05118239472850978,-0.6779928466976514
594,4.0,4.5,0.14239660019649758,0.9434621428288676,-0.8010655426323701
595,3.333333333333333,3.75,-0.7291752414261612,-0.05118239472850978,-0.6779928466976514
596,4.0,4.75,0.14239660019649758,1.2750103220146602,-1.1326137218181627
597,4.333333333333333,4.25,0.5781825210078264,0.6119139636430752,-0.03373144263524874
598,3.6666666666666665,4.75,-0.2933893206148318,1.2750103220146602,-1.5683996426294922
599,4.0,5.0,0.14239660019649758,1.6065585012004526,-1.464161901003955
600,5.0,5.0,1.4497543626304852,1.6065585012004526,-0.15680413856996744
601,4.333333333333333,5.0,0.5781825210078264,1.6065585012004526,-1.0283759801926262
602,4.0,5.0,0.14239660019649758,1.6065585012004526,-1.464161901003955
603,4.0,4.5,0.14239660019649758,0.9434621428288676,-0.8010655426323701
604,4.0,4.75,0.14239660019649758,1.2750103220146602,-1.1326137218181627
605,3.333333333333333,3.75,-0.7291752414261612,-0.05118239472850978,-0.6779928466976514
606,3.0,3.0,-1.16496116223749,-1.0458269322858873,-0.11913422995160272
607,3.0,3.0,-1.16496116223749,-1.0458269322858873,-0.11913422995160272
608,4.333333333333333,3.75,0.5781825210078264,-0.05118239472850978,0.6293649157363362
609,3.6666666666666665,3.75,-0.2933893206148318,-0.05118239472850978,-0.24220692588632203
610,4.333333333333333,4.25,0.5781825210078264,0.6119139636430752,-0.03373144263524874
611,3.6666666666666665,3.75,-0.2933893206148318,-0.05118239472850978,-0.24220692588632203
612,4.333333333333333,4.0,0.5781825210078264,0.2803657844572827,0.2978167365505437
613,4.333333333333333,3.75,0.5781825210078264,-0.05118239472850978,0.6293649157363362
614,3.6666666666666665,3.75,-0.2933893206148318,-0.05118239472850978,-0.24220692588632203
615,4.333333333333333,4.0,0.5781825210078264,0.2803657844572827,0.2978167365505437
616,4.333333333333333,3.75,0.5781825210078264,-0.05118239472850978,0.6293649157363362
617,4.666666666666667,4.25,1.0139684418191564,0.6119139636430752,0.4020544781760812
618,4.0,3.75,0.14239660019649758,-0.05118239472850978,0.19357899492500735
619,4.333333333333333,3.75,0.5781825210078264,-0.05118239472850978,0.6293649157363362
620,4.0,3.5,0.14239660019649758,-0.38273057391430226,0.5251271741107999
621,4.333333333333333,4.75,0.5781825210078264,1.2750103220146602,-0.6968278010068338
622,5.0,4.75,1.4497543626304852,1.2750103220146602,0.17474404061582494
623,4.333333333333333,3.5,0.5781825210078264,-0.38273057391430226,0.9609130949221287
624,4.333333333333333,4.0,0.5781825210078264,0.2803657844572827,0.2978167365505437
625,3.6666666666666665,3.25,-0.2933893206148318,-0.7142787531000948,0.420889432485263
626,3.6666666666666665,3.25,-0.2933893206148318,-0.7142787531000948,0.420889432485263
627,3.6666666666666665,4.0,-0.2933893206148318,0.2803657844572827,-0.5737551050721146
628,4.333333333333333,5.0,0.5781825210078264,1.6065585012004526,-1.0283759801926262
629,3.6666666666666665,3.75,-0.2933893206148318,-0.05118239472850978,-0.24220692588632203
630,4.333333333333333,4.5,0.5781825210078264,0.9434621428288676,-0.36527962182104123
631,4.666666666666667,3.25,1.0139684418191564,-0.7142787531000948,1.728247194919251
632,4.0,4.75,0.14239660019649758,1.2750103220146602,-1.1326137218181627
633,2.6666666666666665,2.5,-1.6007470830488193,-1.7089232906574723,0.10817620760865299
634,3.6666666666666665,4.5,-0.2933893206148318,0.9434621428288676,-1.2368514634436996
635,4.0,3.5,0.14239660019649758,-0.38273057391430226,0.5251271741107999
636,3.6666666666666665,4.0,-0.2933893206148318,0.2803657844572827,-0.5737551050721146
637,4.333333333333333,4.0,0.5781825210078264,0.2803657844572827,0.2978167365505437
638,5.0,3.75,1.4497543626304852,-0.05118239472850978,1.500936757358995
639,3.6666666666666665,2.75,-0.2933893206148318,-1.3773751114716797,1.0839857908568478
640,4.333333333333333,3.5,0.5781825210078264,-0.38273057391430226,0.9609130949221287
641,4.0,3.25,0.14239660019649758,-0.7142787531000948,0.8566753532965924
642,4.666666666666667,4.5,1.0139684418191564,0.9434621428288676,0.07050629899028871
643,4.333333333333333,4.25,0.5781825210078264,0.6119139636430752,-0.03373144263524874
644,3.0,3.25,-1.16496116223749,-0.7142787531000948,-0.4506824091373952
645,4.333333333333333,4.75,0.5781825210078264,1.2750103220146602,-0.6968278010068338
646,4.0,3.75,0.14239660019649758,-0.05118239472850978,0.19357899492500735
647,3.0,3.5,-1.16496116223749,-0.38273057391430226,-0.7822305883231877
648,4.333333333333333,3.75,0.5781825210078264,-0.05118239472850978,0.6293649157363362
649,4.333333333333333,4.25,0.5781825210078264,0.6119139636430752,-0.03373144263524874
650,4.0,4.0,0.14239660019649758,0.2803657844572827,-0.13796918426078514
651,4.333333333333333,4.75,0.5781825210078264,1.2750103220146602,-0.6968278010068338
652,3.0,3.0,-1.16496116223749,-1.0458269322858873,-0.11913422995160272
653,3.6666666666666665,3.25,-0.2933893206148318,-0.7142787531000948,0.420889432485263
654,4.0,2.5,0.14239660019649758,-1.7089232906574723,1.8513198908539699
655,3.6666666666666665,3.5,-0.2933893206148318,-0.38273057391430226,0.08934125329947046
656,3.6666666666666665,3.5,-0.2933893206148318,-0.38273057391430226,0.08934125329947046
657,3.6666666666666665,4.5,-0.2933893206148318,0.9434621428288676,-1.2368514634436996
658,1.0,1.0,-3.7796766871054652,-3.698212365772227,-0.08146432133323822
659,3.333333333333333,4.75,-0.7291752414261612,1.2750103220146602,-2.0041855634408217
660,4.0,4.25,0.14239660019649758,0.6119139636430752,-0.4695173634465776
661,4.333333333333333,3.0,0.5781825210078264,-1.0458269322858873,1.6240094532937137
662,4.666666666666667,4.0,1.0139684418191564,0.2803657844572827,0.7336026573618737
663,4.666666666666667,4.0,1.0139684418191564,0.2803657844572827,0.7336026573618737
664,3.0,3.0,-1.16496116223749,-1.0458269322858873,-0.11913422995160272
665,5.0,4.5,1.4497543626304852,0.9434621428288676,0.5062922198016175
666,4.666666666666667,4.5,1.0139684418191564,0.9434621428288676,0.07050629899028871
667,4.666666666666667,3.75,1.0139684418191564,-0.05118239472850978,1.065150836547666
668,4.666666666666667,4.25,1.0139684418191564,0.6119139636430752,0.4020544781760812
669,4.0,4.25,0.14239660019649758,0.6119139636430752,-0.4695173634465776
670,4.666666666666667,4.25,1.0139684418191564,0.6119139636430752,0.4020544781760812
671,4.666666666666667,4.5,1.0139684418191564,0.9434621428288676,0.07050629899028871
672,4.0,3.75,0.14239660019649758,-0.05118239472850978,0.19357899492500735
673,4.666666666666667,2.75,1.0139684418191564,-1.3773751114716797,2.3913435532908363
674,4.333333333333333,3.5,0.5781825210078264,-0.38273057391430226,0.9609130949221287
675,5.0,5.0,1.4497543626304852,1.6065585012004526,-0.15680413856996744
676,4.0,3.25,0.14239660019649758,-0.7142787531000948,0.8566753532965924
677,5.0,5.0,1.4497543626304852,1.6065585012004526,-0.15680413856996744
678,5.0,5.0,1.4497543626304852,1.6065585012004526,-0.15680413856996744
679,4.0,4.0,0.14239660019649758,0.2803657844572827,-0.13796918426078514
680,5.0,5.0,1.4497543626304852,1.6065585012004526,-0.15680413856996744
681,5.0,5.0,1.4497543626304852,1.6065585012004526,-0.15680413856996744
682,5.0,5.0,1.4497543626304852,1.6065585012004526,-0.15680413856996744
683,5.0,5.0,1.4497543626304852,1.6065585012004526,-0.15680413856996744
684,5.0,5.0,1.4497543626304852,1.6065585012004526,-0.15680413856996744
685,5.0,5.0,1.4497543626304852,1.6065585012004526,-0.15680413856996744
686,5.0,5.0,1.4497543626304852,1.6065585012004526,-0.15680413856996744
687,5.0,4.25,1.4497543626304852,0.6119139636430752,0.83784039898741
